raceId,driverRef,team_momentum,driver_momentum,driver_racecraft_index
165,alesi,0.0,15.106932562542328,-1.1731374473772873
165,heidfeld,0.0,14.379206850949908,4.059166854820502
165,frentzen,0.911711223771273,13.216571970379624,-7.099128262791821
165,herbert,0.7228794871017143,11.748157295445209,2.9459491919384684
166,coulthard,8.712076620830652,4.648642186287303,-2.07827045085416
166,hakkinen,8.712076620830652,4.731528176400321,-1.671351689220426
166,barrichello,10.55250627859692,5.318362339252509,-1.6040447449848272
166,villeneuve,0.3901851917575494,12.799376389860475,-3.25222801463714
166,ralf_schumacher,1.311672808281677,11.365396513592497,-3.079877318691213
166,trulli,0.9317973458509892,11.824134375516602,-5.130515393653318
166,frentzen,0.9317973458509892,14.987339357579756,-9.124119478734027
166,button,1.311672808281677,13.25452825999042,0.26786233971949225
166,fisichella,2.480339819426712,5.170777357544263,4.931420816829348
166,salo,0.4556947621231325,12.167605019982236,1.4481760781021031
166,diniz,0.4556947621231325,12.952755963149375,2.2804903399735323
166,heidfeld,0.0,15.733592207179964,3.322030532496766
166,irvine,0.5584209200327637,11.683387157105486,-1.5402602944239325
166,alesi,0.0,15.992624166317206,-1.3612526629750044
166,gene,0.0,15.566326932075345,4.5570038227292216
166,michael_schumacher,10.55250627859692,3.749869909993547,-1.8581823146704826
166,rosa,0.6073062530996051,16.6315386251624,-2.2533683540035923
166,wurz,2.480339819426712,12.268088429916476,2.151269612151292
166,mazzacane,0.0,13.190083716182203,8.229689170926338
166,verstappen,0.6073062530996051,12.91057715926295,0.021228066939322974
166,herbert,0.5584209200327637,14.080500917156145,-0.22682145855845842
166,zonta,0.3901851917575494,11.103867583013374,3.4124365018805443
167,hakkinen,10.297673712600696,4.137243233042159,-0.8725940379076274
167,coulthard,10.297673712600696,3.85482532811034,-1.4085465225666038
167,barrichello,9.126910212529003,4.813967823622057,-1.2550607408463468
167,villeneuve,0.9579895654746714,10.884940015154381,-1.8919619907891028
167,button,1.461428717693997,12.111326788981827,0.6447148797086234
167,salo,0.35655152858935263,11.6960100213831,1.5682336528333802
167,herbert,0.43692806936445433,15.585941774783986,-2.3531231039560145
167,gene,0.0,15.44311400985167,4.870949294309717
167,diniz,0.35655152858935263,12.527904600831793,2.654595469014998
167,wurz,1.9407046723935557,13.515151803522276,1.4656636209176273
167,burti,0.43692806936445433,10.5,0.0
167,mazzacane,0.0,14.45411818577879,7.091891816472373
167,zonta,0.9579895654746714,13.474484694781697,2.0173147175869337
167,ralf_schumacher,1.461428717693997,9.980508984620451,-2.4098037921934767
167,heidfeld,0.0,14.884181986847869,3.476271853673435
167,alesi,0.0,15.55909887814885,-0.19483169661922786
167,rosa,0.47517766466235273,16.7117029262913,-2.633374278078096
167,verstappen,0.47517766466235273,14.452987480250984,0.016609582433970413
167,frentzen,0.946635856691919,13.249573824457158,-6.921465366302516
167,michael_schumacher,9.126910212529003,6.415069533254788,-4.717381954720157
167,trulli,0.946635856691919,10.55700654671805,-3.3615997654215586
167,fisichella,1.9407046723935557,6.003882203702763,4.9463412472090305
168,barrichello,8.049971115033058,4.432932699175322,-0.9914274947936669
168,hakkinen,11.495482504057946,3.4782459508660235,-0.6893002807109255
168,coulthard,11.495482504057946,3.4652078329597034,-1.1126726418251536
